"catv" "ivv" "lvcr" "ovid" "pers" "verg"
"tecta" 0.05724917704308 0.00807232805941233 0.0247580928015845 0.0422540621518841 0 0.0550643466221956
"tota" 0.18605982539001 0.0887956086535357 0.0268212672017166 0.0345715053969961 0 0.0173059375098329
"unum" 0.02862458852154 0.024216984178237 0.0515793600033011 0.0409736360260695 0.0224517287831163 0.0314653409269689
"dicta" 0.02862458852154 0.00403616402970617 0.0185685696011884 0.0384127837744401 0.0224517287831163 0.0660772159466348
"uerba" 0.02862458852154 0.00807232805941233 0.0144422208009243 0.0729842891714362 0.134710372698698 0.0173059375098329
"uirum" 0.04293688278231 0.00807232805941233 0.0226949184014525 0.0217672441388494 0.0224517287831163 0.0802366193637708
"uoce" 0.02862458852154 0.0201808201485308 0.0165053952010563 0.0499366189067722 0.0224517287831163 0.0471980113904534
"animo" 0.11449835408616 0.024216984178237 0.0412634880026409 0.0294498008937374 0.0449034575662326 0.0393316761587112
"bello" 0.05724917704308 0.00403616402970617 0.00618952320039613 0.0192063918872201 0 0.0959692898272553
"facit" 0.05724917704308 0.0847594446238295 0.0371371392023768 0.0409736360260695 0.0449034575662326 0.0110128693244391
"uultus" 0.01431229426077 0.0201808201485308 0.0103158720006602 0.0742647152972509 0 0.0235990056952267
"amor" 0.10018605982539 0.00807232805941233 0 0.0588996017874749 0 0.0440514772977565
"nostra" 0.08587376556462 0.0403616402970617 0.0268212672017166 0.0435344882776988 0.0449034575662326 0.028318806834272
"nostro" 0.05724917704308 0.0363254762673555 0.0453898368029049 0.0384127837744401 0.0673551863493489 0.0235990056952267
"potest" 0.02862458852154 0.0322893122376493 0.0639584064040933 0.0486561927809575 0 0.00629306818539379
"satis" 0.08587376556462 0.0161446561188247 0.0247580928015845 0.0524974711584015 0.0449034575662326 0.028318806834272
"tenet" 0 0.0403616402970617 0.0206317440013204 0.0473757666551428 0 0.0409049432050596
"infelix" 0 0.0363254762673555 0.00206317440013204 0.0371323576486255 0.0449034575662326 0.0645039489002863
"perque" 0 0.00807232805941233 0.0123790464007923 0.0704234369198069 0 0.0298920738806205
"porro" 0.01431229426077 0.0161446561188247 0.152674905609771 0 0 0.00471980113904534
"uiri" 0.05724917704308 0.0201808201485308 0.0123790464007923 0.0345715053969961 0.0224517287831163 0.0613574148075894
"illud" 0.11449835408616 0.048433968356474 0.0639584064040933 0.0281693747679228 0.0898069151324652 0.00629306818539379
"illum" 0.02862458852154 0.0403616402970617 0.0103158720006602 0.0448149144035135 0.0224517287831163 0.0440514772977565
"longa" 0.05724917704308 0.0605424604455925 0.00412634880026409 0.0486561927809575 0.0224517287831163 0.0330386079733174
"possis" 0.02862458852154 0.0524701323861802 0.105221894406734 0.0140846873839614 0.0224517287831163 0.00471980113904534
"semina" 0 0 0.132043161608451 0.0204868180130347 0 0.00157326704634845
"unde" 0.01431229426077 0.0524701323861802 0.0784006272050176 0.011523835132332 0.0898069151324652 0.0251722727415752
"adhuc" 0 0.0524701323861802 0.00825269760052817 0.0653017324165482 0.0224517287831163 0.0173059375098329
"fieri" 0.02862458852154 0.024216984178237 0.119664115207659 0.0153651135097761 0 0.00314653409269689
"fugit" 0.01431229426077 0.0161446561188247 0.00412634880026409 0.0563387495358455 0.0449034575662326 0.0424782102514081
"ira" 0 0.0322893122376493 0.0123790464007923 0.0524974711584015 0.0449034575662326 0.0361851420660143
"mora" 0 0.0201808201485308 0.00618952320039613 0.0640213062907336 0.0224517287831163 0.0330386079733174
"nocte" 0.05724917704308 0.096867936712948 0.00825269760052817 0.0268889486421081 0.0224517287831163 0.0409049432050596
"petit" 0 0.0282531482079432 0.0185685696011884 0.0524974711584015 0 0.0361851420660143
"uertice" 0.17174753112924 0.024216984178237 0.00825269760052817 0.0268889486421081 0 0.0582108807148925
"fertur" 0.08587376556462 0.0161446561188247 0.049516185603169 0.0268889486421081 0 0.0377584091123627
"manibus" 0 0.0161446561188247 0.0309476160019806 0.0345715053969961 0.0673551863493489 0.0471980113904534
"morte" 0.05724917704308 0.0282531482079432 0.0309476160019806 0.0268889486421081 0 0.0503445454831503
"mundi" 0.01431229426077 0.0121084920891185 0.11141141760713 0.0243280963904788 0.0224517287831163 0.00157326704634845
"noua" 0 0.0201808201485308 0.0392003136025088 0.0435344882776988 0 0.0330386079733174
"orbem" 0.01431229426077 0.0322893122376493 0.0247580928015845 0.0563387495358455 0 0.0220257386488783
"tanto" 0.04293688278231 0.024216984178237 0.0618952320039613 0.0243280963904788 0 0.0330386079733174
"terrae" 0.01431229426077 0.00807232805941233 0.0350739648022447 0.0460953405293282 0.0449034575662326 0.0330386079733174
"nihil" 0.11449835408616 0.0807232805941233 0 0.0396932099002548 0.0898069151324652 0.0235990056952267
"nostris" 0.05724917704308 0.0322893122376493 0.0453898368029049 0.0281693747679228 0 0.0346118750196658
"siue" 0.04293688278231 0.0201808201485308 0.047453011203037 0.0345715053969961 0.0449034575662326 0.028318806834272
"diuum" 0.10018605982539 0 0.0453898368029049 0.00384127837744401 0.0449034575662326 0.0676504829929832
"magni" 0.02862458852154 0.0443978043267678 0.0392003136025088 0.0345715053969961 0.0449034575662326 0.0251722727415752
"possint" 0 0 0.146485382409375 0.00256085225162934 0.0224517287831163 0.00471980113904534
"sacra" 0.01431229426077 0.0201808201485308 0.00412634880026409 0.0512170450325868 0 0.045624744344105
"uulnere" 0 0.0201808201485308 0.00825269760052817 0.0499366189067722 0 0.045624744344105
"aere" 0.01431229426077 0.0282531482079432 0.0350739648022447 0.0384127837744401 0 0.0330386079733174
"corporis" 0 0.00807232805941233 0.125853638408055 0.0166455396355907 0 0
"opus" 0.02862458852154 0.0161446561188247 0.0350739648022447 0.0499366189067722 0.112258643915582 0.014159403417136
"primordia" 0 0 0.146485382409375 0.00512170450325868 0.0224517287831163 0
"puer" 0.01431229426077 0.0403616402970617 0.00825269760052817 0.0371323576486255 0.112258643915582 0.0424782102514081
"tulit" 0.04293688278231 0.0161446561188247 0.0103158720006602 0.0524974711584015 0.0224517287831163 0.0346118750196658
"uidemus" 0 0.00807232805941233 0.142359033609111 0 0 0.00786633523174224
"uita" 0.1431229426077 0.024216984178237 0.0742742784047535 0.0128042612581467 0 0.0220257386488783
"undique" 0.04293688278231 0.0161446561188247 0.0701479296044895 0.011523835132332 0.0224517287831163 0.0393316761587112
"vnde" 0.01431229426077 0.0282531482079432 0.0845901504054138 0.0204868180130347 0.0224517287831163 0.0157326704634845
"aliis" 0 0.00403616402970617 0.109348243206998 0.0204868180130347 0 0.00786633523174224
"cuncta" 0.02862458852154 0.048433968356474 0.049516185603169 0.0294498008937374 0 0.0220257386488783
"iouis" 0.01431229426077 0.0201808201485308 0.00206317440013204 0.0473757666551428 0.0224517287831163 0.0471980113904534
"mens" 0.07156147130385 0.0201808201485308 0.0618952320039613 0.0217672441388494 0.0224517287831163 0.0267455397879236
"ordine" 0 0.00403616402970617 0.0577688832036972 0.0256085225162934 0 0.0409049432050596
"oris" 0.01431229426077 0.00403616402970617 0.0330107904021127 0.0320106531453668 0 0.0503445454831503
"quaecumque" 0.01431229426077 0.0161446561188247 0.10109554560647 0.0166455396355907 0.0224517287831163 0.0110128693244391
"unda" 0.04293688278231 0.00403616402970617 0 0.0576191756616602 0.0224517287831163 0.0393316761587112
"hominum" 0.02862458852154 0.0282531482079432 0.0680847552043574 0.011523835132332 0.0673551863493489 0.0314653409269689
"iter" 0.02862458852154 0.00807232805941233 0.0123790464007923 0.0358519315228108 0.0224517287831163 0.0550643466221956
"magnis" 0.05724917704308 0.0403616402970617 0.0742742784047535 0.0102434090065174 0 0.0251722727415752
"nequiquam" 0.08587376556462 0.00403616402970617 0.0268212672017166 0.0179259657614054 0.0673551863493489 0.0582108807148925
"possunt" 0.01431229426077 0.0161446561188247 0.107285068806866 0.0128042612581467 0 0.0110128693244391
"ignes" 0.01431229426077 0.0121084920891185 0.0309476160019806 0.0524974711584015 0 0.0204524716025298
"illic" 0.01431229426077 0.072650952534711 0.00206317440013204 0.0627408801649189 0 0.00629306818539379
"lumine" 0.07156147130385 0 0.0722111040046215 0.011523835132332 0.0449034575662326 0.0346118750196658
"quippe" 0 0.048433968356474 0.094906022406074 0.011523835132332 0.0224517287831163 0.00786633523174224
"uos" 0.05724917704308 0.0443978043267678 0 0.0332910792711814 0.0224517287831163 0.0487712784368019
"cura" 0.02862458852154 0.0322893122376493 0.00825269760052817 0.0396932099002548 0 0.0424782102514081
"facta" 0.05724917704308 0.00403616402970617 0.0247580928015845 0.0460953405293282 0 0.0298920738806205
"ferre" 0.04293688278231 0.0565062964158863 0.0123790464007923 0.0345715053969961 0 0.0346118750196658
"quare" 0.24330900243309 0.0161446561188247 0.0825269760052817 0.00640213062907336 0.0449034575662326 0.00629306818539379
"quidem" 0 0.0363254762673555 0.0165053952010563 0.0614604540391042 0 0.0110128693244391
"totum" 0.04293688278231 0.0363254762673555 0.0577688832036972 0.0192063918872201 0.0449034575662326 0.0235990056952267
"uenti" 0.01431229426077 0.00403616402970617 0.0907796736058099 0.0140846873839614 0 0.0235990056952267
"cumque" 0.01431229426077 0.00403616402970617 0.0577688832036972 0.0422540621518841 0.0224517287831163 0.0110128693244391
"forma" 0.01431229426077 0.0161446561188247 0.0226949184014525 0.0524974711584015 0 0.0220257386488783
"imago" 0 0.00807232805941233 0.0515793600033011 0.0268889486421081 0 0.0361851420660143
"ipsum" 0.02862458852154 0.0403616402970617 0.0433266624027729 0.0204868180130347 0 0.0346118750196658
"litore" 0.04293688278231 0.0121084920891185 0.00412634880026409 0.0230476702646641 0.0224517287831163 0.0692237500393317
"subito" 0.02862458852154 0.00807232805941233 0.0433266624027729 0.0256085225162934 0 0.0409049432050596
"tanta" 0.01431229426077 0.0201808201485308 0.0433266624027729 0.0294498008937374 0 0.0330386079733174
"cuius" 0.05724917704308 0.10494026477236 0.0185685696011884 0.0307302270195521 0.0224517287831163 0.00943960227809068
"dare" 0.01431229426077 0.0403616402970617 0.0185685696011884 0.0371323576486255 0.0673551863493489 0.028318806834272
"hos" 0.01431229426077 0.0443978043267678 0.00412634880026409 0.0345715053969961 0.0449034575662326 0.0424782102514081
"montibus" 0.02862458852154 0.0322893122376493 0.0330107904021127 0.0256085225162934 0 0.0377584091123627
"motus" 0 0.00403616402970617 0.125853638408055 0.0089629828807027 0 0.00157326704634845
"uidet" 0.02862458852154 0.0201808201485308 0.00825269760052817 0.0512170450325868 0 0.0298920738806205
"uires" 0 0.0121084920891185 0.00825269760052817 0.0588996017874749 0 0.0267455397879236
"amore" 0.17174753112924 0.00403616402970617 0.0185685696011884 0.0256085225162934 0 0.0424782102514081
"locus" 0 0.0201808201485308 0.0412634880026409 0.0320106531453668 0.0224517287831163 0.028318806834272
"longo" 0.04293688278231 0.0363254762673555 0.0123790464007923 0.0332910792711814 0.0224517287831163 0.0377584091123627
"rex" 0.01431229426077 0.0201808201485308 0 0.0243280963904788 0.0224517287831163 0.0676504829929832
"sensus" 0.01431229426077 0.0121084920891185 0.115537766407394 0.00256085225162934 0.0224517287831163 0.00943960227809068
"sola" 0.07156147130385 0.0282531482079432 0.0309476160019806 0.0281693747679228 0 0.0314653409269689
"deinde" 0.01431229426077 0.048433968356474 0.0371371392023768 0.00512170450325868 0.0449034575662326 0.0487712784368019
"deos" 0 0.0121084920891185 0.00825269760052817 0.0499366189067722 0.0224517287831163 0.0330386079733174
"foret" 0.07156147130385 0.0201808201485308 0.0371371392023768 0.0448149144035135 0 0.00786633523174224
"multo" 0.07156147130385 0.0161446561188247 0.0701479296044895 0.0102434090065174 0 0.0267455397879236
"naturam" 0 0 0.138232684808847 0.00128042612581467 0 0
"proelia" 0.01431229426077 0.0322893122376493 0.0144422208009243 0.0140846873839614 0 0.0645039489002863
"regna" 0 0.0161446561188247 0.00412634880026409 0.0256085225162934 0 0.0660772159466348
"ter" 0 0.0161446561188247 0 0.0371323576486255 0.0224517287831163 0.0534910795758472
"terga" 0 0.0161446561188247 0 0.0460953405293282 0 0.0440514772977565
"uiribus" 0 0.00807232805941233 0.0330107904021127 0.0345715053969961 0 0.0361851420660143
"uitam" 0.01431229426077 0.0161446561188247 0.0639584064040933 0.0128042612581467 0.0449034575662326 0.0314653409269689
"vtque" 0 0.00807232805941233 0 0.0768255675488803 0 0.00943960227809068
"alii" 0 0.0161446561188247 0.0206317440013204 0.0192063918872201 0 0.059784147761241
"animam" 0 0.0201808201485308 0.0515793600033011 0.0256085225162934 0.0224517287831163 0.0251722727415752
"animum" 0 0.0282531482079432 0.0577688832036972 0.011523835132332 0 0.0361851420660143
"aras" 0 0.0201808201485308 0.0144422208009243 0.0281693747679228 0 0.0519178125294988
"bis" 0 0.0161446561188247 0.00618952320039613 0.0358519315228108 0.0224517287831163 0.0487712784368019
"cornua" 0.02862458852154 0.00807232805941233 0.00412634880026409 0.0614604540391042 0.0224517287831163 0.0188792045561814
"ferarum" 0 0.00403616402970617 0.0701479296044895 0.0307302270195521 0 0.0125861363707876
"ferrum" 0 0.0201808201485308 0.0165053952010563 0.0358519315228108 0.0224517287831163 0.0393316761587112
"ignem" 0 0.0201808201485308 0.0639584064040933 0.00768255675488803 0 0.0393316761587112
"magnum" 0 0.0121084920891185 0.047453011203037 0.011523835132332 0.0224517287831163 0.0487712784368019
"mater" 0.07156147130385 0.024216984178237 0.0123790464007923 0.0422540621518841 0 0.0267455397879236
"numquam" 0.10018605982539 0.0847594446238295 0.0330107904021127 0.0153651135097761 0 0.0173059375098329
"omni" 0.02862458852154 0.0686147885050048 0.0557057088035652 0.0166455396355907 0 0.0125861363707876
"uentis" 0.04293688278231 0.00807232805941233 0.0350739648022447 0.0307302270195521 0.0224517287831163 0.0314653409269689
"aetas" 0.08587376556462 0.0201808201485308 0.0515793600033011 0.0268889486421081 0 0.014159403417136
"aliquid" 0.04293688278231 0.096867936712948 0.0206317440013204 0.0256085225162934 0.134710372698698 0.00471980113904534
"belli" 0.01431229426077 0.00807232805941233 0.0288844416018486 0.0153651135097761 0 0.0582108807148925
"bene" 0.08587376556462 0.024216984178237 0.0412634880026409 0.0345715053969961 0.0673551863493489 0.00629306818539379
"frustra" 0.10018605982539 0 0.0103158720006602 0.0473757666551428 0.0449034575662326 0.0235990056952267
"interdum" 0 0.0282531482079432 0.0907796736058099 0.0153651135097761 0 0.00471980113904534
"montis" 0.04293688278231 0.00403616402970617 0.0433266624027729 0.0192063918872201 0.0224517287831163 0.0393316761587112
"protinus" 0 0.0282531482079432 0.00618952320039613 0.0473757666551428 0.0224517287831163 0.028318806834272
"quicquam" 0.11449835408616 0.00403616402970617 0.0680847552043574 0.0230476702646641 0.0224517287831163 0.00786633523174224
"scilicet" 0 0.0282531482079432 0.0701479296044895 0.0192063918872201 0.0673551863493489 0.0110128693244391
"turba" 0 0.0403616402970617 0.0103158720006602 0.0460953405293282 0.0224517287831163 0.0220257386488783
"altera" 0.01431229426077 0.0403616402970617 0.00412634880026409 0.0524974711584015 0.0449034575662326 0.014159403417136
"bella" 0.02862458852154 0.00403616402970617 0 0.0294498008937374 0 0.0613574148075894
"cursu" 0.01431229426077 0.00807232805941233 0.0226949184014525 0.0217672441388494 0 0.0534910795758472
"diu" 0.02862458852154 0.024216984178237 0.0144422208009243 0.0512170450325868 0 0.0157326704634845
"fecit" 0.04293688278231 0.0282531482079432 0.00412634880026409 0.0665821585423629 0 0.00157326704634845
"genitor" 0.04293688278231 0 0 0.0345715053969961 0 0.0550643466221956
"mente" 0.21468441391155 0.00403616402970617 0.0330107904021127 0.0256085225162934 0 0.0204524716025298
"talibus" 0.01431229426077 0.0121084920891185 0.00618952320039613 0.0332910792711814 0 0.0503445454831503
"altis" 0 0.0121084920891185 0.0350739648022447 0.0192063918872201 0 0.045624744344105
"autem" 0.05724917704308 0.0443978043267678 0.0330107904021127 0.00640213062907336 0 0.0440514772977565
"facies" 0 0.048433968356474 0.0206317440013204 0.0307302270195521 0.0224517287831163 0.0267455397879236
"media" 0 0.0201808201485308 0.0144422208009243 0.0268889486421081 0 0.0487712784368019
"primus" 0 0.0121084920891185 0.0165053952010563 0.0243280963904788 0.0224517287831163 0.0519178125294988
"simulacra" 0 0.00807232805941233 0.103158720006602 0.0102434090065174 0 0.00629306818539379
